"GEO_ID","NAME","S1901_C01_001E","S1901_C01_001M","S1901_C01_002E","S1901_C01_002M","S1901_C01_003E","S1901_C01_003M","S1901_C01_004E","S1901_C01_004M","S1901_C01_005E","S1901_C01_005M","S1901_C01_006E","S1901_C01_006M","S1901_C01_007E","S1901_C01_007M","S1901_C01_008E","S1901_C01_008M","S1901_C01_009E","S1901_C01_009M","S1901_C01_010E","S1901_C01_010M","S1901_C01_011E","S1901_C01_011M","S1901_C01_012E","S1901_C01_012M","S1901_C01_013E","S1901_C01_013M","S1901_C01_014E","S1901_C01_014M","S1901_C01_015E","S1901_C01_015M","S1901_C01_016E","S1901_C01_016M","S1901_C02_001E","S1901_C02_001M","S1901_C02_002E","S1901_C02_002M","S1901_C02_003E","S1901_C02_003M","S1901_C02_004E","S1901_C02_004M","S1901_C02_005E","S1901_C02_005M","S1901_C02_006E","S1901_C02_006M","S1901_C02_007E","S1901_C02_007M","S1901_C02_008E","S1901_C02_008M","S1901_C02_009E","S1901_C02_009M","S1901_C02_010E","S1901_C02_010M","S1901_C02_011E","S1901_C02_011M","S1901_C02_012E","S1901_C02_012M","S1901_C02_013E","S1901_C02_013M","S1901_C02_014E","S1901_C02_014M","S1901_C02_015E","S1901_C02_015M","S1901_C02_016E","S1901_C02_016M","S1901_C03_001E","S1901_C03_001M","S1901_C03_002E","S1901_C03_002M","S1901_C03_003E","S1901_C03_003M","S1901_C03_004E","S1901_C03_004M","S1901_C03_005E","S1901_C03_005M","S1901_C03_006E","S1901_C03_006M","S1901_C03_007E","S1901_C03_007M","S1901_C03_008E","S1901_C03_008M","S1901_C03_009E","S1901_C03_009M","S1901_C03_010E","S1901_C03_010M","S1901_C03_011E","S1901_C03_011M","S1901_C03_012E","S1901_C03_012M","S1901_C03_013E","S1901_C03_013M","S1901_C03_014E","S1901_C03_014M","S1901_C03_015E","S1901_C03_015M","S1901_C03_016E","S1901_C03_016M","S1901_C04_001E","S1901_C04_001M","S1901_C04_002E","S1901_C04_002M","S1901_C04_003E","S1901_C04_003M","S1901_C04_004E","S1901_C04_004M","S1901_C04_005E","S1901_C04_005M","S1901_C04_006E","S1901_C04_006M","S1901_C04_007E","S1901_C04_007M","S1901_C04_008E","S1901_C04_008M","S1901_C04_009E","S1901_C04_009M","S1901_C04_010E","S1901_C04_010M","S1901_C04_011E","S1901_C04_011M","S1901_C04_012E","S1901_C04_012M","S1901_C04_013E","S1901_C04_013M","S1901_C04_014E","S1901_C04_014M","S1901_C04_015E","S1901_C04_015M","S1901_C04_016E","S1901_C04_016M",
"Geography","Geographic Area Name","Estimate!!Households!!Total","Margin of Error!!Households!!Total","Estimate!!Households!!Total!!Less than $10,000","Margin of Error!!Households!!Total!!Less than $10,000","Estimate!!Households!!Total!!$10,000 to $14,999","Margin of Error!!Households!!Total!!$10,000 to $14,999","Estimate!!Households!!Total!!$15,000 to $24,999","Margin of Error!!Households!!Total!!$15,000 to $24,999","Estimate!!Households!!Total!!$25,000 to $34,999","Margin of Error!!Households!!Total!!$25,000 to $34,999","Estimate!!Households!!Total!!$35,000 to $49,999","Margin of Error!!Households!!Total!!$35,000 to $49,999","Estimate!!Households!!Total!!$50,000 to $74,999","Margin of Error!!Households!!Total!!$50,000 to $74,999","Estimate!!Households!!Total!!$75,000 to $99,999","Margin of Error!!Households!!Total!!$75,000 to $99,999","Estimate!!Households!!Total!!$100,000 to $149,999","Margin of Error!!Households!!Total!!$100,000 to $149,999","Estimate!!Households!!Total!!$150,000 to $199,999","Margin of Error!!Households!!Total!!$150,000 to $199,999","Estimate!!Households!!Total!!$200,000 or more","Margin of Error!!Households!!Total!!$200,000 or more","Estimate!!Households!!Median income (dollars)","Margin of Error!!Households!!Median income (dollars)","Estimate!!Households!!Mean income (dollars)","Margin of Error!!Households!!Mean income (dollars)","Estimate!!Households!!PERCENT ALLOCATED!!Household income in the past 12 months","Margin of Error!!Households!!PERCENT ALLOCATED!!Household income in the past 12 months","Estimate!!Households!!PERCENT ALLOCATED!!Family income in the past 12 months","Margin of Error!!Households!!PERCENT ALLOCATED!!Family income in the past 12 months","Estimate!!Households!!PERCENT ALLOCATED!!Nonfamily income in the past 12 months","Margin of Error!!Households!!PERCENT ALLOCATED!!Nonfamily income in the past 12 months","Estimate!!Families!!Total","Margin of Error!!Families!!Total","Estimate!!Families!!Total!!Less than $10,000","Margin of Error!!Families!!Total!!Less than $10,000","Estimate!!Families!!Total!!$10,000 to $14,999","Margin of Error!!Families!!Total!!$10,000 to $14,999","Estimate!!Families!!Total!!$15,000 to $24,999","Margin of Error!!Families!!Total!!$15,000 to $24,999","Estimate!!Families!!Total!!$25,000 to $34,999","Margin of Error!!Families!!Total!!$25,000 to $34,999","Estimate!!Families!!Total!!$35,000 to $49,999","Margin of Error!!Families!!Total!!$35,000 to $49,999","Estimate!!Families!!Total!!$50,000 to $74,999","Margin of Error!!Families!!Total!!$50,000 to $74,999","Estimate!!Families!!Total!!$75,000 to $99,999","Margin of Error!!Families!!Total!!$75,000 to $99,999","Estimate!!Families!!Total!!$100,000 to $149,999","Margin of Error!!Families!!Total!!$100,000 to $149,999","Estimate!!Families!!Total!!$150,000 to $199,999","Margin of Error!!Families!!Total!!$150,000 to $199,999","Estimate!!Families!!Total!!$200,000 or more","Margin of Error!!Families!!Total!!$200,000 or more","Estimate!!Families!!Median income (dollars)","Margin of Error!!Families!!Median income (dollars)","Estimate!!Families!!Mean income (dollars)","Margin of Error!!Families!!Mean income (dollars)","Estimate!!Families!!PERCENT ALLOCATED!!Household income in the past 12 months","Margin of Error!!Families!!PERCENT ALLOCATED!!Household income in the past 12 months","Estimate!!Families!!PERCENT ALLOCATED!!Family income in the past 12 months","Margin of Error!!Families!!PERCENT ALLOCATED!!Family income in the past 12 months","Estimate!!Families!!PERCENT ALLOCATED!!Nonfamily income in the past 12 months","Margin of Error!!Families!!PERCENT ALLOCATED!!Nonfamily income in the past 12 months","Estimate!!Married-couple families!!Total","Margin of Error!!Married-couple families!!Total","Estimate!!Married-couple families!!Total!!Less than $10,000","Margin of Error!!Married-couple families!!Total!!Less than $10,000","Estimate!!Married-couple families!!Total!!$10,000 to $14,999","Margin of Error!!Married-couple families!!Total!!$10,000 to $14,999","Estimate!!Married-couple families!!Total!!$15,000 to $24,999","Margin of Error!!Married-couple families!!Total!!$15,000 to $24,999","Estimate!!Married-couple families!!Total!!$25,000 to $34,999","Margin of Error!!Married-couple families!!Total!!$25,000 to $34,999","Estimate!!Married-couple families!!Total!!$35,000 to $49,999","Margin of Error!!Married-couple families!!Total!!$35,000 to $49,999","Estimate!!Married-couple families!!Total!!$50,000 to $74,999","Margin of Error!!Married-couple families!!Total!!$50,000 to $74,999","Estimate!!Married-couple families!!Total!!$75,000 to $99,999","Margin of Error!!Married-couple families!!Total!!$75,000 to $99,999","Estimate!!Married-couple families!!Total!!$100,000 to $149,999","Margin of Error!!Married-couple families!!Total!!$100,000 to $149,999","Estimate!!Married-couple families!!Total!!$150,000 to $199,999","Margin of Error!!Married-couple families!!Total!!$150,000 to $199,999","Estimate!!Married-couple families!!Total!!$200,000 or more","Margin of Error!!Married-couple families!!Total!!$200,000 or more","Estimate!!Married-couple families!!Median income (dollars)","Margin of Error!!Married-couple families!!Median income (dollars)","Estimate!!Married-couple families!!Mean income (dollars)","Margin of Error!!Married-couple families!!Mean income (dollars)","Estimate!!Married-couple families!!PERCENT ALLOCATED!!Household income in the past 12 months","Margin of Error!!Married-couple families!!PERCENT ALLOCATED!!Household income in the past 12 months","Estimate!!Married-couple families!!PERCENT ALLOCATED!!Family income in the past 12 months","Margin of Error!!Married-couple families!!PERCENT ALLOCATED!!Family income in the past 12 months","Estimate!!Married-couple families!!PERCENT ALLOCATED!!Nonfamily income in the past 12 months","Margin of Error!!Married-couple families!!PERCENT ALLOCATED!!Nonfamily income in the past 12 months","Estimate!!Nonfamily households!!Total","Margin of Error!!Nonfamily households!!Total","Estimate!!Nonfamily households!!Total!!Less than $10,000","Margin of Error!!Nonfamily households!!Total!!Less than $10,000","Estimate!!Nonfamily households!!Total!!$10,000 to $14,999","Margin of Error!!Nonfamily households!!Total!!$10,000 to $14,999","Estimate!!Nonfamily households!!Total!!$15,000 to $24,999","Margin of Error!!Nonfamily households!!Total!!$15,000 to $24,999","Estimate!!Nonfamily households!!Total!!$25,000 to $34,999","Margin of Error!!Nonfamily households!!Total!!$25,000 to $34,999","Estimate!!Nonfamily households!!Total!!$35,000 to $49,999","Margin of Error!!Nonfamily households!!Total!!$35,000 to $49,999","Estimate!!Nonfamily households!!Total!!$50,000 to $74,999","Margin of Error!!Nonfamily households!!Total!!$50,000 to $74,999","Estimate!!Nonfamily households!!Total!!$75,000 to $99,999","Margin of Error!!Nonfamily households!!Total!!$75,000 to $99,999","Estimate!!Nonfamily households!!Total!!$100,000 to $149,999","Margin of Error!!Nonfamily households!!Total!!$100,000 to $149,999","Estimate!!Nonfamily households!!Total!!$150,000 to $199,999","Margin of Error!!Nonfamily households!!Total!!$150,000 to $199,999","Estimate!!Nonfamily households!!Total!!$200,000 or more","Margin of Error!!Nonfamily households!!Total!!$200,000 or more","Estimate!!Nonfamily households!!Median income (dollars)","Margin of Error!!Nonfamily households!!Median income (dollars)","Estimate!!Nonfamily households!!Mean income (dollars)","Margin of Error!!Nonfamily households!!Mean income (dollars)","Estimate!!Nonfamily households!!PERCENT ALLOCATED!!Household income in the past 12 months","Margin of Error!!Nonfamily households!!PERCENT ALLOCATED!!Household income in the past 12 months","Estimate!!Nonfamily households!!PERCENT ALLOCATED!!Family income in the past 12 months","Margin of Error!!Nonfamily households!!PERCENT ALLOCATED!!Family income in the past 12 months","Estimate!!Nonfamily households!!PERCENT ALLOCATED!!Nonfamily income in the past 12 months","Margin of Error!!Nonfamily households!!PERCENT ALLOCATED!!Nonfamily income in the past 12 months",
"1400000US51001090800","Census Tract 908; Accomack County; Virginia","1244","155","10.1","6.8","1.7","1.3","14.8","7.1","13.3","6.9","15.4","5.2","14.6","5.7","13.3","4.9","10.1","3.0","2.3","1.6","4.3","4.4","45980","7049","61826","11552","37.6","(X)","(X)","(X)","(X)","(X)","753","150","6.9","7.0","0.0","5.2","2.9","3.9","13.9","7.3","19.3","7.9","17.5","7.6","12.7","6.2","16.1","5.0","3.6","2.7","7.0","7.1","57933","14746","78371","16041","(X)","(X)","45.8","(X)","(X)","(X)","514","131","0.6","1.5","0.0","7.5","0.0","7.5","6.0","7.5","22.6","11.2","21.2","9.4","13.4","8.0","20.6","7.2","5.3","4.1","10.3","10.3","72414","25180","N","N","(X)","(X)","(X)","(X)","(X)","(X)","491","125","15.1","11.7","4.3","3.5","33.0","13.9","16.3","12.8","9.6","5.3","9.4","5.1","11.0","9.7","1.4","1.7","0.0","7.8","0.0","7.8","22946","12377","33798","7946","(X)","(X)","(X)","(X)","22.0","(X)",
"1400000US51001980100","Census Tract 9801; Accomack County; Virginia","24","30","0.0","67.2","0.0","67.2","0.0","67.2","0.0","67.2","0.0","67.2","100.0","67.2","0.0","67.2","0.0","67.2","0.0","67.2","0.0","67.2","-","**","N","N","0.0","(X)","(X)","(X)","(X)","(X)","0","13","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","(X)","(X)","-","(X)","(X)","(X)","0","13","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","(X)","(X)","(X)","(X)","(X)","(X)","24","30","0.0","67.2","0.0","67.2","0.0","67.2","0.0","67.2","0.0","67.2","100.0","67.2","0.0","67.2","0.0","67.2","0.0","67.2","0.0","67.2","-","**","N","N","(X)","(X)","(X)","(X)","0.0","(X)",
"1400000US51001980200","Census Tract 9802; Accomack County; Virginia","0","13","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","(X)","(X)","(X)","(X)","(X)","0","13","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","(X)","(X)","-","(X)","(X)","(X)","0","13","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","(X)","(X)","(X)","(X)","(X)","(X)","0","13","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","(X)","(X)","(X)","(X)","-","(X)",
"1400000US51001990100","Census Tract 9901; Accomack County; Virginia","0","13","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","(X)","(X)","(X)","(X)","(X)","0","13","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","(X)","(X)","-","(X)","(X)","(X)","0","13","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","(X)","(X)","(X)","(X)","(X)","(X)","0","13","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","(X)","(X)","(X)","(X)","-","(X)",
"1400000US51001990200","Census Tract 9902; Accomack County; Virginia","0","13","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","(X)","(X)","(X)","(X)","(X)","0","13","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","(X)","(X)","-","(X)","(X)","(X)","0","13","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","(X)","(X)","(X)","(X)","(X)","(X)","0","13","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","(X)","(X)","(X)","(X)","-","(X)",
"1400000US51003010100","Census Tract 101; Albemarle County; Virginia","1824","204","0.0","2.2","0.9","1.5","4.7","3.8","6.3","5.3","6.1","4.9","17.9","8.5","17.2","7.7","17.2","6.3","15.0","7.0","14.8","6.5","94909","16215","148789","38350","31.0","(X)","(X)","(X)","(X)","(X)","1297","206","0.0","3.0","0.0","3.0","0.8","1.4","0.0","3.0","9.8","7.5","16.7","10.3","20.3","9.2","19.7","8.1","14.8","7.2","17.8","8.4","106510","26942","171705","52533","(X)","(X)","28.4","(X)","(X)","(X)","1078","210","0.0","3.6","0.0","3.6","0.0","3.6","0.0","3.6","1.6","2.6","11.4","10.4","24.4","10.8","23.7","9.5","17.8","8.8","21.1","9.3","131719","33078","N","N","(X)","(X)","(X)","(X)","(X)","(X)","527","174","0.0","7.3","3.0","5.1","14.2","11.7","21.6","15.4","9.5","9.4","20.9","15.5","9.5","10.7","10.8","9.1","3.0","5.3","7.4","7.8","50327","14782","74967","20231","(X)","(X)","(X)","(X)","37.4","(X)",
"1400000US51003010201","Census Tract 102.01; Albemarle County; Virginia","1982","176","2.3","2.3","0.5","0.7","1.3","1.7","3.4","2.7","4.6","3.2","13.9","6.0","15.7","6.4","26.7","7.0","10.1","4.1","21.5","6.7","116106","13365","141651","19906","27.0","(X)","(X)","(X)","(X)","(X)","1572","185","1.7","2.1","0.0","2.5","0.0","2.5","2.4","2.7","3.1","2.6","10.8","5.2","16.4","7.3","33.8","8.8","9.3","4.5","22.6","7.1","122400","11013","151874","22207","(X)","(X)","20.8","(X)","(X)","(X)","1391","181","0.0","2.8","0.0","2.8","0.0","2.8","2.7","3.1","1.3","2.2","7.4","4.6","18.5","8.2","36.2","10.0","10.5","5.0","23.4","7.5","124693","12643","N","N","(X)","(X)","(X)","(X)","(X)","(X)","410","105","4.4","6.8","2.2","3.5","6.1","8.2","7.3","8.2","10.7","10.5","35.4","19.9","3.4","3.4","11.7","8.0","1.2","2.1","17.6","16.2","56250","6281","90928","32302","(X)","(X)","(X)","(X)","39.3","(X)",
"1400000US51003010202","Census Tract 102.02; Albemarle County; Virginia","1201","136","2.9","3.4","1.2","1.5","0.2","0.6","0.6","1.0","0.7","1.2","15.7","9.3","4.2","2.7","14.2","6.5","18.1","6.5","42.0","8.1","180956","23036","215237","29884","44.1","(X)","(X)","(X)","(X)","(X)","1028","135","0.0","3.8","0.8","1.4","0.0","3.8","0.7","1.2","0.0","3.8","14.7","11.1","5.0","3.2","14.2","7.2","18.4","7.2","46.3","8.9","194118","39313","232391","33796","(X)","(X)","48.2","(X)","(X)","(X)","965","142","0.0","4.1","0.8","1.5","0.0","4.1","0.0","4.1","0.0","4.1","14.6","11.7","5.3","3.4","15.1","7.6","19.6","7.8","44.6","9.3","184676","39402","N","N","(X)","(X)","(X)","(X)","(X)","(X)","173","70","20.2","20.5","4.0","6.8","1.7","3.7","0.0","20.5","5.2","8.4","21.4","15.3","0.0","20.5","14.5","13.0","16.2","14.1","16.8","16.0","-","**","113301","48785","(X)","(X)","(X)","(X)","19.7","(X)",
"1400000US51003010301","Census Tract 103.01; Albemarle County; Virginia","676","144","12.0","10.6","8.4","11.3","1.9","2.3","0.0","5.7","3.8","4.0","6.1","5.8","5.0","5.8","34.2","14.2","12.6","9.3","16.0","10.4","107750","26410","113440","22361","49.0","(X)","(X)","(X)","(X)","(X)","503","151","9.3","10.5","2.2","3.5","1.4","2.2","0.0","7.6","3.0","4.0","5.6","6.4","1.4","3.1","40.6","17.9","15.1","12.0","21.5","13.9","127552","23355","133589","23488","(X)","(X)","53.9","(X)","(X)","(X)","357","136","0.0","10.6","0.0","10.6","0.0","10.6","0.0","10.6","2.8","3.9","2.5","4.2","2.0","4.3","41.2","22.1","21.3","16.0","30.3","20.0","161146","74018","N","N","(X)","(X)","(X)","(X)","(X)","(X)","173","95","19.7","22.7","32.9","37.3","3.5","7.3","0.0","20.5","0.0","20.5","7.5","11.9","15.6","20.5","15.6","19.3","5.2","10.6","0.0","20.5","-","**","53287","31908","(X)","(X)","(X)","(X)","34.7","(X)",
"1400000US51003010302","Census Tract 103.02; Albemarle County; Virginia","450","37","0.0","8.5","2.9","4.4","5.6","6.2","3.1","5.0","9.1","10.4","6.2","6.1","4.7","5.0","12.0","8.6","21.8","13.4","34.7","15.7","168295","27172","180404","46873","27.3","(X)","(X)","(X)","(X)","(X)","349","61","0.0","10.8","0.0","10.8","0.0","10.8","0.0","10.8","10.3","14.0","3.7","5.3","6.0","6.3","12.9","10.3","23.8","15.2","43.3","20.3","175972","53637","212681","63333","(X)","(X)","20.9","(X)","(X)","(X)","264","62","0.0","14.0","0.0","14.0","0.0","14.0","0.0","14.0","0.0","14.0","0.0","14.0","5.7","7.3","15.2","11.9","31.4","19.7","47.7","23.4","193846","48897","N","N","(X)","(X)","(X)","(X)","(X)","(X)","101","45","0.0","31.5","12.9","19.0","24.8","26.3","13.9","21.5","5.0","8.3","14.9","21.1","0.0","31.5","8.9","12.5","14.9","22.3","5.0","8.5","-","**","68874","36996","(X)","(X)","(X)","(X)","49.5","(X)",
"1400000US51003010303","Census Tract 103.03; Albemarle County; Virginia","2174","176","1.4","1.8","0.7","1.1","0.8","1.3","1.5","1.6","6.9","4.4","16.5","6.7","13.7","5.3","22.2","7.4","17.0","5.2","19.4","7.2","113846","18646","134634","14362","32.9","(X)","(X)","(X)","(X)","(X)","1528","206","1.8","2.2","0.0","2.6","0.0","2.6","0.0","2.6","1.6","2.4","6.5","5.4","12.6","6.1","27.8","10.0","22.2","7.8","27.6","9.7","149412","25242","164560","18616","(X)","(X)","35.8","(X)","(X)","(X)","1295","215","0.0","3.0","0.0","3.0","0.0","3.0","0.0","3.0","1.9","2.9","4.9","5.5","13.1","6.3","30.9","10.7","24.7","9.3","24.5","10.0","148456","26557","N","N","(X)","(X)","(X)","(X)","(X)","(X)","646","128","2.6","4.1","2.3","3.9","2.6","4.4","5.0","5.5","19.5","13.0","40.1","15.4","14.2","9.9","11.1","7.9","2.5","3.9","0.0","6.0","53000","8010","61269","8420","(X)","(X)","(X)","(X)","24.8","(X)",
"1400000US51003010401","Census Tract 104.01; Albemarle County; Virginia","1870","259","1.6","1.7","3.2","3.2","5.4","4.1","4.5","3.0","8.8","4.9","11.9","4.8","10.4","5.2","19.3","6.6","14.4","5.6","20.6","10.3","103362","25999","195642","66664","34.6","(X)","(X)","(X)","(X)","(X)","1214","266","1.6","2.0","0.0","3.2","3.7","4.7","4.7","4.3","1.7","2.2","8.2","5.3","8.7","5.7","25.9","10.2","17.5","8.1","27.8","14.6","135238","31368","254640","93226","(X)","(X)","35.0","(X)","(X)","(X)","1108","274","1.8","2.2","0.0","3.5","2.6","4.4","5.1","4.8","1.2","1.9","4.1","3.2","8.0","5.8","28.4","11.3","18.6","8.6","30.1","15.6","142500","42113","N","N","(X)","(X)","(X)","(X)","(X)","(X)","656","131","1.4","2.2","9.1","8.5","11.0","8.7","4.1","3.9","19.4","11.9","18.6","10.4","15.1","10.2","8.7","5.5","6.9","4.6","5.8","4.2","63229","21960","81650","20509","(X)","(X)","(X)","(X)","33.8","(X)",
"1400000US51003010402","Census Tract 104.02; Albemarle County; Virginia","1419","156","0.0","2.8","1.5","1.7","0.5","0.7","4.7","3.7","3.7","2.5","18.1","7.6","9.7","3.6","20.7","6.5","12.7","4.7","28.5","7.6","119618","19782","180253","31353","36.4","(X)","(X)","(X)","(X)","(X)","1111","158","0.0","3.5","1.9","2.1","0.6","0.9","4.1","4.4","2.2","2.4","18.0","8.3","10.5","4.2","14.9","5.9","12.8","5.6","35.0","8.5","136518","46345","196777","35553","(X)","(X)","32.2","(X)","(X)","(X)","980","134","0.0","4.0","2.1","2.4","0.7","1.1","4.7","5.0","2.4","2.7","10.9","5.0","9.8","4.3","15.1","6.4","14.5","6.0","39.7","8.5","165000","29964","N","N","(X)","(X)","(X)","(X)","(X)","(X)","308","102","0.0","12.2","0.0","12.2","0.0","12.2","6.5","5.9","9.1","8.6","25.0","17.5","6.8","5.9","39.9","20.3","7.8","7.4","4.9","6.5","100385","34868","115326","39611","(X)","(X)","(X)","(X)","51.6","(X)",
"1400000US51003010501","Census Tract 105.01; Albemarle County; Virginia","1196","196","0.0","3.3","1.4","2.2","1.9","2.3","8.9","5.9","0.0","3.3","8.3","5.2","14.7","8.4","22.4","10.7","12.6","6.1","29.7","9.1","147677","21570","157965","19076","26.3","(X)","(X)","(X)","(X)","(X)","856","198","0.0","4.6","2.0","3.0","0.0","4.6","4.4","5.7","0.0","4.6","4.6","5.1","13.8","9.7","27.8","14.3","12.3","7.6","35.2","11.0","149444","19803","179938","24040","(X)","(X)","22.5","(X)","(X)","(X)","847","199","0.0","4.6","2.0","3.0","0.0","4.6","4.5","5.8","0.0","4.6","4.6","5.1","13.9","9.8","28.1","14.4","12.4","7.7","34.5","11.1","149331","16658","N","N","(X)","(X)","(X)","(X)","(X)","(X)","340","89","0.0","11.1","0.0","11.1","6.8","7.8","20.3","14.2","0.0","11.1","17.6","12.4","17.1","20.5","8.8","8.3","13.5","11.9","15.9","16.9","85900","25248","102644","29357","(X)","(X)","(X)","(X)","35.6","(X)",
"1400000US51003010502","Census Tract 105.02; Albemarle County; Virginia","1704","209","2.7","2.4","0.0","2.3","2.6","2.0","9.0","6.0","23.1","8.2","10.4","5.1","13.6","5.5","17.8","6.7","11.7","6.6","8.9","4.8","76698","11912","108027","18924","26.9","(X)","(X)","(X)","(X)","(X)","676","215","3.0","4.1","0.0","5.7","0.1","4.2","2.2","3.6","19.1","21.5","9.6","9.3","19.2","9.7","20.9","13.7","14.3","11.4","11.5","8.6","95536","43596","127787","35713","(X)","(X)","33.0","(X)","(X)","(X)","440","137","1.8","3.2","0.0","8.7","0.0","8.7","0.0","8.7","0.0","8.7","6.4","6.5","20.0","11.8","32.0","18.9","22.0","14.4","17.7","11.5","139167","23208","N","N","(X)","(X)","(X)","(X)","(X)","(X)","1028","204","2.5","3.2","0.0","3.8","4.4","3.4","13.5","9.8","25.7","10.4","11.0","5.9","9.8","6.3","16.7","8.9","9.1","8.0","7.2","5.5","65192","30278","94722","21358","(X)","(X)","(X)","(X)","22.9","(X)",
"1400000US51003010602","Census Tract 106.02; Albemarle County; Virginia","2251","218","1.9","1.5","4.0","2.7","4.4","2.8","9.6","6.1","3.2","2.9","12.9","4.7","10.1","4.1","21.2","5.5","15.8","6.6","17.0","5.5","112548","16130","123667","11606","23.2","(X)","(X)","(X)","(X)","(X)","1152","145","1.4","2.5","5.4","4.4","0.8","1.5","3.0","3.6","0.8","1.3","7.6","4.8","10.7","6.3","28.4","8.3","18.1","7.9","23.8","8.9","135875","11601","152204","18105","(X)","(X)","23.8","(X)","(X)","(X)","897","149","0.0","4.4","0.0","4.4","1.0","1.9","2.5","3.9","0.0","4.4","6.0","4.8","9.0","5.2","31.8","10.3","19.6","7.6","30.1","10.7","149519","39854","N","N","(X)","(X)","(X)","(X)","(X)","(X)","1099","219","3.9","3.1","2.5","3.1","6.6","5.1","16.4","11.0","5.7","5.1","18.4","8.5","9.6","5.1","13.7","7.2","13.4","10.8","9.8","7.9","65450","26653","92841","19804","(X)","(X)","(X)","(X)","21.3","(X)",
"1400000US51003010603","Census Tract 106.03; Albemarle County; Virginia","1351","261","6.7","5.9","0.0","2.9","8.0","5.2","11.2","11.6","13.3","7.5","36.1","17.2","8.0","5.5","13.8","11.2","1.2","1.9","1.7","2.4","52001","11423","61206","12601","44.0","(X)","(X)","(X)","(X)","(X)","305","183","0.0","12.3","4.6","8.0","0.0","12.3","0.0","12.3","11.8","13.7","7.2","8.8","18.0","18.1","45.6","26.1","5.2","10.7","7.5","8.8","102361","48713","106213","22283","(X)","(X)","38.4","(X)","(X)","(X)","158","73","0.0","22.1","0.0","22.1","0.0","22.1","0.0","22.1","10.8","16.5","8.9","14.1","34.8","27.5","20.9","27.7","10.1","17.9","14.6","18.8","90556","22118","N","N","(X)","(X)","(X)","(X)","(X)","(X)","1046","314","8.6","7.7","0.0","3.7","9.0","6.6","14.4","15.1","13.8","9.2","45.3","18.7","5.1","5.2","3.8","3.6","0.0","3.7","0.0","3.7","50651","14407","47643","7289","(X)","(X)","(X)","(X)","45.7","(X)",
"1400000US51003010604","Census Tract 106.04; Albemarle County; Virginia","1655","196","1.7","2.6","3.2","4.6","3.9","3.5","1.4","1.8","13.9","4.3","6.9","4.9","10.9","6.4","25.7","8.9","12.3","6.8","20.0","8.7","112798","15678","137573","19927","32.1","(X)","(X)","(X)","(X)","(X)","1176","157","2.4","3.6","0.0","3.3","4.1","6.3","2.0","2.5","16.3","5.1","4.0","4.9","6.5","4.7","27.6","11.2","10.5","6.7","26.6","11.5","120991","18659","154378","28257","(X)","(X)","34.9","(X)","(X)","(X)","823","161","3.4","5.2","0.0","4.7","0.0","4.7","1.1","2.1","1.5","2.4","1.1","1.8","6.2","6.3","36.8","15.1","11.9","9.0","38.0","15.1","142321","94815","N","N","(X)","(X)","(X)","(X)","(X)","(X)","479","147","0.0","8.0","11.1","15.5","13.6","11.7","0.0","8.0","7.9","8.4","14.2","12.0","24.0","17.0","18.8","10.6","6.7","7.6","3.8","4.9","76020","21928","79419","16137","(X)","(X)","(X)","(X)","15.2","(X)",
