"ARREST_KEY","ARREST_DATE","PD_CD","PD_DESC","KY_CD","OFNS_DESC","LAW_CODE","LAW_CAT_CD","ARREST_BORO","ARREST_PRECINCT","JURISDICTION_CODE","AGE_GROUP","PERP_SEX","PERP_RACE","X_COORD_CD","Y_COORD_CD","Latitude","Longitude","New Georeferenced Column"
289356896,2024-07-01,109,"ASSAULT 2,1,UNCLASSIFIED",106,"FELONY ASSAULT","PL 1200511","F","K",84,0,"25-44","M","BLACK",987295,190704,40.690115,-73.989019,"POINT (-73.989019 40.690115)"
289392874,2024-07-01,269,"MISCHIEF,CRIMINAL,    UNCL 2ND",121,"CRIMINAL MISCHIEF & RELATED OF","PL 1450501","F","K",79,2,"18-24","M","BLACK",995619,190845,40.690496,-73.959003,"POINT (-73.959003 40.690496)"
289449092,2024-07-02,439,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",109,"GRAND LARCENY","PL 155301H","F","K",60,0,"45-64","M","WHITE",993722,153423,40.587783,-73.965895,"POINT (-73.965895 40.587783)"
289387480,2024-07-01,779,"PUBLIC ADMINISTRATION,UNCLASSI",126,"MISCELLANEOUS PENAL LAW","PL 215510B","F","Q",113,0,"45-64","M","ASIAN / PACIFIC ISLANDER",1051905,193863,40.698528,-73.756011,"POINT (-73.756011 40.698528)"
289416616,2024-07-02,397,"ROBBERY,OPEN AREA UNCLASSIFIED",105,"ROBBERY","PL 1601504","F","B",44,0,"25-44","M","BLACK HISPANIC",1006537,244511,40.837774,-73.919455,"POINT (-73.919455 40.837774)"
289373875,2024-07-01,101,"ASSAULT 3",344,"ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","K",63,0,"<18","M","WHITE HISPANIC",1000520,168264,40.628508,-73.941384,"POINT (-73.941384 40.628508)"
289428002,2024-07-02,101,"ASSAULT 3",344,"ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","B",47,0,"25-44","M","BLACK",1026620,263931,40.891003,-73.846753,"POINT (-73.846753 40.891003)"
289395087,2024-07-01,478,"THEFT OF SERVICES, UNCLASSIFIE",343,"OTHER OFFENSES RELATED TO THEFT","PL 1651503","M","K",73,1,"25-44","M","BLACK",1010774,185570,40.6759837632718,-73.9043768948049,"POINT (-73.90437689480486 40.67598376327182)"
289377677,2024-07-01,779,"PUBLIC ADMINISTRATION,UNCLASSI",126,"MISCELLANEOUS PENAL LAW","PL 215510B","F","K",72,0,"18-24","M","WHITE HISPANIC",980678,174701,40.64619,-74.012868,"POINT (-74.012868 40.64619)"
289403846,2024-07-01,681,"CHILD, ENDANGERING WELFARE",233,"SEX CRIMES","PL 2601001","M","Q",110,0,"25-44","M","WHITE HISPANIC",1019164,210169,40.7434812638841,-73.8740035373971,"POINT (-73.8740035373971 40.7434812638841)"
289469684,2024-07-02,339,"LARCENY,PETIT FROM OPEN AREAS,",341,"PETIT LARCENY","PL 1552500","M","B",42,0,"25-44","F","BLACK HISPANIC",1012477,246450,40.843079,-73.897981,"POINT (-73.897981 40.843079)"
289380466,2024-07-01,793,"WEAPONS POSSESSION 3",118,"DANGEROUS WEAPONS","PL 2650201","F","K",72,0,"25-44","M","WHITE",979306,172969,40.641435145616,-74.0178146494958,"POINT (-74.01781464949576 40.641435145615965)"
289436205,2024-07-02,503,"CONTROLLED SUBSTANCE,INTENT TO",117,"DANGEROUS DRUGS","PL 2201601","F","K",78,0,"25-44","M","BLACK",994685,180860,40.6630894525026,-73.9623874961771,"POINT (-73.96238749617706 40.663089452502554)"
289373867,2024-07-01,779,"PUBLIC ADMINISTRATION,UNCLASSI",126,"MISCELLANEOUS PENAL LAW","PL 215510B","F","K",66,0,"25-44","M","WHITE",986735,167242,40.625717,-73.991048,"POINT (-73.991048 40.625717)"
289455591,2024-07-02,117,"RECKLESS ENDANGERMENT 1",126,"MISCELLANEOUS PENAL LAW","PL 1202500","F","B",42,0,"18-24","M","BLACK HISPANIC",1012651,241647,40.829896,-73.897371,"POINT (-73.897371 40.829896)"
289446235,2024-07-02,439,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",109,"GRAND LARCENY","PL 1553501","F","K",75,0,"18-24","M","WHITE HISPANIC",1017119,183909,40.671404,-73.881509,"POINT (-73.881509 40.671404)"
289389394,2024-07-01,779,"PUBLIC ADMINISTRATION,UNCLASSI",126,"MISCELLANEOUS PENAL LAW","PL 215510B","F","Q",102,0,"45-64","F","ASIAN / PACIFIC ISLANDER",1032404,190239,40.688709,-73.826364,"POINT (-73.826364 40.688709)"
289351563,2024-07-01,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,"VEHICLE AND TRAFFIC LAWS","VTL0511001","M","M",24,0,"45-64","M","WHITE HISPANIC",990519,226935,40.7895580205212,-73.9773607394575,"POINT (-73.97736073945754 40.78955802052117)"
289455623,2024-07-02,503,"CONTROLLED SUBSTANCE,INTENT TO",117,"DANGEROUS DRUGS","PL 2201602","F","K",78,0,"25-44","M","WHITE HISPANIC",988774,185730,40.676464,-73.983687,"POINT (-73.983687 40.676464)"
289416671,2024-07-02,109,"ASSAULT 2,1,UNCLASSIFIED",106,"FELONY ASSAULT","PL 1200600","F","S",122,0,"18-24","M","BLACK",954771,148450,40.574091,-74.106113,"POINT (-74.106113 40.574091)"
289459157,2024-07-02,397,"ROBBERY,OPEN AREA UNCLASSIFIED",105,"ROBBERY","PL 160102A","F","M",18,0,"45-64","M","BLACK",991662,217612,40.763969,-73.97324,"POINT (-73.97324 40.763969)"
289389375,2024-07-01,779,"PUBLIC ADMINISTRATION,UNCLASSI",126,"MISCELLANEOUS PENAL LAW","PL 215510B","F","K",68,0,"25-44","M","BLACK HISPANIC",978015,171958,40.638659,-74.022462,"POINT (-74.022462 40.638659)"
289358735,2024-07-01,759,"PUBLIC ADMINISTATION,UNCLASS M",359,"OFFENSES AGAINST PUBLIC ADMINI","PL 1950500","M","Q",102,0,"25-44","M","BLACK",1035657,194182,40.6995121471898,-73.8146043395924,"POINT (-73.81460433959239 40.699512147189765)"
289421432,2024-07-02,439,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",109,"GRAND LARCENY","PL 1553501","F","M",1,0,"<18","M","BLACK HISPANIC",981449,200102,40.715912,-74.010103,"POINT (-74.010103 40.715912)"
289446260,2024-07-02,139,"MURDER,UNCLASSIFIED",101,"MURDER & NON-NEGL. MANSLAUGHTE","PL 1252501","F","M",26,0,"25-44","F","BLACK",996979,234633,40.81068,-73.954016,"POINT (-73.954016 40.81068)"
289394611,2024-07-01,397,"ROBBERY,OPEN AREA UNCLASSIFIED",105,"ROBBERY","PL 1601502","F","B",40,0,"45-64","M","BLACK",1009347,235307,40.812505,-73.909335,"POINT (-73.909335 40.812505)"
289389369,2024-07-01,101,"ASSAULT 3",344,"ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","K",83,0,"25-44","M","BLACK",1007127,193705,40.698323,-73.917495,"POINT (-73.917495 40.698323)"
289458633,2024-07-02,198,"CRIMINAL CONTEMPT 1",126,"MISCELLANEOUS PENAL LAW","PL 21551B5","F","Q",110,0,"25-44","F","WHITE HISPANIC",1016476,211202,40.746319,-73.883696,"POINT (-73.883696 40.746319)"
289410460,2024-07-02,101,"ASSAULT 3",344,"ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","B",48,0,"45-64","F","BLACK",1011780,246837,40.844144,-73.900499,"POINT (-73.900499 40.844144)"
289432154,2024-07-02,764,"BAIL JUMPING 1 & 2",126,"MISCELLANEOUS PENAL LAW","PL 2155600","F","K",60,0,"25-44","M","WHITE",994347,151513,40.582539,-73.963646,"POINT (-73.963646 40.582539)"
289395090,2024-07-01,862,"ALCOHOLIC BEVERAGES,PUBLIC CON",675,"ADMINISTRATIVE CODE","AC 010125B","V","K",77,0,"25-44","M","BLACK",1003358,182945,40.6687978431193,-73.9311201452519,"POINT (-73.9311201452519 40.66879784311929)"
289449094,2024-07-02,705,"FORGERY,ETC.-MISD.",358,"OFFENSES INVOLVING FRAUD","PL 1700500","M","K",88,0,"25-44","M","BLACK",991334,192949,40.6962743303653,-73.974453321228,"POINT (-73.97445332122803 40.69627433036534)"
289455662,2024-07-02,209,"BURGLARS TOOLS,UNCLASSIFIED",231,"BURGLAR'S TOOLS","PL 1403500","M","Q",110,0,"25-44","M","WHITE HISPANIC",1019946,206619,40.733729,-73.871197,"POINT (-73.871197 40.733729)"
289389366,2024-07-01,105,"STRANGULATION 1ST",106,"FELONY ASSAULT","PL 1211200","F","B",40,0,"25-44","M","BLACK",1005040,234533,40.810391,-73.924895,"POINT (-73.924895 40.810391)"
289413219,2024-07-02,397,"ROBBERY,OPEN AREA UNCLASSIFIED",105,"ROBBERY","PL 1601501","F","M",9,0,"25-44","M","BLACK HISPANIC",987633,203879,40.726278,-73.987794,"POINT (-73.987794 40.726278)"
289373882,2024-07-01,779,"PUBLIC ADMINISTRATION,UNCLASSI",126,"MISCELLANEOUS PENAL LAW","PL 215510B","F","K",75,0,"18-24","F","BLACK",1017119,183909,40.671404,-73.881509,"POINT (-73.881509 40.671404)"
289373971,2024-07-01,339,"LARCENY,PETIT FROM OPEN AREAS,",341,"PETIT LARCENY","PL 1552500","M","Q",110,0,"25-44","F","BLACK",1020232,210719,40.744981,-73.870144,"POINT (-73.870144 40.744981)"
289410485,2024-07-02,511,"CONTROLLED SUBSTANCE, POSSESSI",235,"DANGEROUS DRUGS","PL 2200300","M","M",14,17,"45-64","F","BLACK",986127,213440,40.752522,-73.993222,"POINT (-73.993222 40.752522)"
289391120,2024-07-01,117,"RECKLESS ENDANGERMENT 1",126,"MISCELLANEOUS PENAL LAW","PL 1202500","F","K",69,0,"18-24","M","BLACK",1015794,169122,40.6308211662883,-73.8863559698378,"POINT (-73.8863559698378 40.63082116628828)"
289458615,2024-07-02,792,"CRIMINAL POSSESSION WEAPON",118,"DANGEROUS WEAPONS","PL 2651B01","F","K",73,0,"45-64","M","BLACK",1008227,183789,40.671104,-73.913562,"POINT (-73.913562 40.671104)"
289373840,2024-07-01,494,"STOLEN PROPERTY 2,1,POSSESSION",111,"POSSESSION OF STOLEN PROPERTY","PL 1654502","F","B",43,0,"25-44","M","BLACK",1020183,239282,40.823378,-73.870168,"POINT (-73.870168 40.823378)"
289432158,2024-07-02,339,"LARCENY,PETIT FROM OPEN AREAS,",341,"PETIT LARCENY","PL 1552500","M","M",10,0,"65+","M","BLACK",984685,209908,40.742827,-73.998428,"POINT (-73.998428 40.742827)"
289452521,2024-07-02,439,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",109,"GRAND LARCENY","PL 1553501","F","B",50,0,"18-24","M","WHITE",1011306,268932,40.904791,-73.902121,"POINT (-73.902121 40.904791)"
289395361,2024-07-01,101,"ASSAULT 3",344,"ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","Q",112,0,"45-64","M","BLACK",1024258,203075,40.723982,-73.855658,"POINT (-73.855658 40.723982)"
289395356,2024-07-01,729,"FORGERY,ETC.,UNCLASSIFIED-FELO",113,"FORGERY","PL 1701501","F","M",32,0,"25-44","F","WHITE HISPANIC",1001248,238873,40.8223104077688,-73.9385848487764,"POINT (-73.93858484877643 40.822310407768775)"
289441018,2024-07-02,109,"ASSAULT 2,1,UNCLASSIFIED",106,"FELONY ASSAULT","PL 1200501","F","B",45,0,"18-24","M","BLACK",1044295,244621,40.837902,-73.782998,"POINT (-73.782998 40.837902)"
289455645,2024-07-02,503,"CONTROLLED SUBSTANCE,INTENT TO",117,"DANGEROUS DRUGS","PL 2201601","F","M",28,0,"45-64","M","BLACK",997903,234693,40.8108432852201,-73.9506791053669,"POINT (-73.95067910536686 40.81084328522014)"
289428028,2024-07-02,397,"ROBBERY,OPEN AREA UNCLASSIFIED",105,"ROBBERY","PL 1601503","F","Q",113,0,"<18","M","BLACK",1046399,187126,40.680077,-73.775929,"POINT (-73.775929 40.680077)"
289446269,2024-07-02,681,"CHILD, ENDANGERING WELFARE",233,"SEX CRIMES","PL 2601001","M","M",24,0,"45-64","M","WHITE HISPANIC",993369,229307,40.7960743128304,-73.9670667458109,"POINT (-73.9670667458109 40.7960743128304)"
289449102,2024-07-02,729,"FORGERY,ETC.,UNCLASSIFIED-FELO",113,"FORGERY","PL 1657200","F","M",1,0,"25-44","M","BLACK",983277,201795,40.7205572884159,-74.0035101601852,"POINT (-74.00351016018516 40.72055728841594)"
289410478,2024-07-02,101,"ASSAULT 3",344,"ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","K",62,0,"25-44","M","BLACK",988895,160270,40.60658,-73.983271,"POINT (-73.983271 40.60658)"
289380481,2024-07-01,49,"U.S. CODE UNCLASSIFIED",995,"FOR OTHER AUTHORITIES","FOA9000049","","M",10,0,"25-44","M","BLACK HISPANIC",982303,210250,40.743766,-74.007023,"POINT (-74.007023 40.743766)"
289351554,2024-07-01,490,"STOLEN PROPERTY 3,POSSESSION",232,"POSSESSION OF STOLEN PROPERTY","PL 1654000","M","M",14,1,"25-44","M","BLACK",990886,213048,40.7514415582313,-73.9760491032961,"POINT (-73.97604910329609 40.751441558231285)"
289421417,2024-07-02,792,"CRIMINAL POSSESSION WEAPON",118,"DANGEROUS WEAPONS","PL 265031B","F","B",42,0,"18-24","M","BLACK",1015667,243850,40.835933,-73.886463,"POINT (-73.886463 40.835933)"
289413225,2024-07-02,109,"ASSAULT 2,1,UNCLASSIFIED",106,"FELONY ASSAULT","PL 1200502","F","Q",103,0,"45-64","M","ASIAN / PACIFIC ISLANDER",1041879,197083,40.707439,-73.792139,"POINT (-73.792139 40.707439)"
289455588,2024-07-02,101,"ASSAULT 3",344,"ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","B",46,0,"25-44","F","BLACK",1010587,248296,40.848152,-73.904804,"POINT (-73.904804 40.848152)"
289446252,2024-07-02,419,"LARCENY,GRAND FROM PERSON,UNCL",109,"GRAND LARCENY","PL 1553005","F","K",83,0,"25-44","F","WHITE HISPANIC",1007127,193705,40.698323,-73.917495,"POINT (-73.917495 40.698323)"
289441050,2024-07-02,494,"STOLEN PROPERTY 2,1,POSSESSION",111,"POSSESSION OF STOLEN PROPERTY","PL 1654501","F","M",19,0,"25-44","M","WHITE HISPANIC",997221,221970,40.7759231210464,-73.9531673740826,"POINT (-73.95316737408258 40.775923121046446)"
289389395,2024-07-01,339,"LARCENY,PETIT FROM OPEN AREAS,",341,"PETIT LARCENY","PL 1552500","M","Q",104,0,"25-44","M","WHITE HISPANIC",1010788,198998,40.712841,-73.904271,"POINT (-73.904271 40.712841)"
289449118,2024-07-02,101,"ASSAULT 3",344,"ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","Q",105,0,"25-44","M","BLACK",1057766,203992,40.726284,-73.73476,"POINT (-73.73476 40.726284)"
289410484,2024-07-02,244,"BURGLARY,UNCLASSIFIED,UNKNOWN",107,"BURGLARY","PL 1402000","F","M",19,0,"25-44","F","WHITE",994296,218679,40.766896,-73.96373,"POINT (-73.96373 40.766896)"
289458604,2024-07-02,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,"VEHICLE AND TRAFFIC LAWS","VTL0511001","M","K",75,0,"25-44","M","BLACK HISPANIC",1014796,186419,40.6783011100675,-73.8898731316209,"POINT (-73.88987313162094 40.67830111006752)"
289373839,2024-07-01,101,"ASSAULT 3",344,"ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","B",52,0,"25-44","M","BLACK",1014258,256603,40.870942,-73.891499,"POINT (-73.891499 40.870942)"
289416649,2024-07-02,779,"PUBLIC ADMINISTRATION,UNCLASSI",126,"MISCELLANEOUS PENAL LAW","PL 215510B","F","Q",114,0,"25-44","M","BLACK",1007694,219656,40.769552,-73.915361,"POINT (-73.915361 40.769552)"
289452541,2024-07-02,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,"VEHICLE AND TRAFFIC LAWS","VTL0512000","M","K",73,0,"25-44","M","BLACK",1008849,184188,40.6721960444255,-73.9113218551648,"POINT (-73.91132185516477 40.67219604442554)"
289356513,2024-07-01,115,"RECKLESS ENDANGERMENT 2",355,"OFFENSES AGAINST THE PERSON","PL 1202000","M","M",34,0,"25-44","M","BLACK HISPANIC",1007190,253954,40.8636898883151,-73.917064343321,"POINT (-73.91706434332096 40.863689888315065)"
289397866,2024-07-02,117,"RECKLESS ENDANGERMENT 1",126,"MISCELLANEOUS PENAL LAW","PL 1202500","F","K",60,0,"25-44","M","BLACK",993250,150726,40.5803794981903,-73.9676000652632,"POINT (-73.96760006526321 40.58037949819034)"
289373866,2024-07-01,101,"ASSAULT 3",344,"ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","K",75,0,"18-24","M","WHITE HISPANIC",1013580,188325,40.683539,-73.894246,"POINT (-73.894246 40.683539)"
289459137,2024-07-02,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,"VEHICLE AND TRAFFIC LAWS","VTL0375007","M","B",48,0,"25-44","M","BLACK",1017226,251575,40.8571284704308,-73.8807926398902,"POINT (-73.88079263989022 40.85712847043078)"
289455589,2024-07-02,750,"RESISTING ARREST",359,"OFFENSES AGAINST PUBLIC ADMINI","PL 2053000","M","B",44,0,"25-44","M","BLACK",1006770,241354,40.8291076916638,-73.9186250981348,"POINT (-73.91862509813484 40.829107691663765)"
289446273,2024-07-02,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",351,"CRIMINAL MISCHIEF & RELATED OF","PL 1456002","M","Q",103,0,"25-44","M","WHITE",1037929,194682,40.700872,-73.806403,"POINT (-73.806403 40.700872)"
289416650,2024-07-02,779,"PUBLIC ADMINISTRATION,UNCLASSI",126,"MISCELLANEOUS PENAL LAW","PL 215510B","F","Q",107,2,"25-44","M","BLACK",1035980,206038,40.732054,-73.813346,"POINT (-73.813346 40.732054)"
289384127,2024-07-01,478,"THEFT OF SERVICES, UNCLASSIFIE",343,"OTHER OFFENSES RELATED TO THEFT","PL 1651503","M","B",42,1,"45-64","M","BLACK",1014172,241737,40.8301369412982,-73.8918766542125,"POINT (-73.89187665421248 40.83013694129822)"
289352381,2024-07-01,490,"STOLEN PROPERTY 3,POSSESSION",232,"POSSESSION OF STOLEN PROPERTY","PL 1654000","M","B",40,0,"25-44","M","BLACK",1006724,232536,40.8049048835947,-73.9188208455837,"POINT (-73.91882084558365 40.80490488359472)"
289395345,2024-07-01,205,"TRESPASS 2, CRIMINAL",352,"CRIMINAL TRESPASS","PL 1401501","M","K",67,0,"25-44","M","BLACK",1004297,174456,40.645497,-73.92776,"POINT (-73.92776 40.645497)"
289436195,2024-07-02,109,"ASSAULT 2,1,UNCLASSIFIED",106,"FELONY ASSAULT","PL 1200501","F","B",52,0,"25-44","M","BLACK",1017982,258311,40.875614,-73.878025,"POINT (-73.878025 40.875614)"
289449074,2024-07-02,515,"CONTROLLED SUBSTANCE,SALE 3",117,"DANGEROUS DRUGS","PL 2203901","F","K",67,0,"25-44","M","BLACK",1005940,180257,40.661415,-73.921819,"POINT (-73.921819 40.661415)"
289377670,2024-07-01,268,"CRIMINAL MIS 2 & 3",121,"CRIMINAL MISCHIEF & RELATED OF","PL 1450502","F","B",40,0,"25-44","M","BLACK",1004608,233082,40.806411,-73.926462,"POINT (-73.926462 40.806411)"
289387482,2024-07-01,339,"LARCENY,PETIT FROM OPEN AREAS,",341,"PETIT LARCENY","PL 1552500","M","S",121,0,"25-44","F","WHITE HISPANIC",937069,148925,40.575316,-74.169838,"POINT (-74.169838 40.575316)"
289410479,2024-07-02,397,"ROBBERY,OPEN AREA UNCLASSIFIED",105,"ROBBERY","PL 1601001","F","M",18,0,"25-44","M","WHITE HISPANIC",988210,218129,40.76539,-73.985702,"POINT (-73.985702 40.76539)"
289452558,2024-07-02,782,"WEAPONS, POSSESSION, ETC",236,"DANGEROUS WEAPONS","PL 2650102","M","M",32,2,"18-24","M","BLACK",1001767,241659,40.829956,-73.936699,"POINT (-73.936699 40.829956)"
289395101,2024-07-01,478,"THEFT OF SERVICES, UNCLASSIFIE",343,"OTHER OFFENSES RELATED TO THEFT","PL 1651503","M","M",24,1,"25-44","M","WHITE HISPANIC",992063,228791,40.7946510096566,-73.9717827284026,"POINT (-73.97178272840256 40.79465100965659)"
289441036,2024-07-02,244,"BURGLARY,UNCLASSIFIED,UNKNOWN",107,"BURGLARY","PL 1402000","F","K",72,0,"18-24","M","ASIAN / PACIFIC ISLANDER",984074,178984,40.657949,-74.000634,"POINT (-74.000634 40.657949)"
289455641,2024-07-02,464,"JOSTLING",230,"JOSTLING","PL 1652501","M","M",14,0,"25-44","F","BLACK HISPANIC",987866,214721,40.7560352692758,-73.9869480991008,"POINT (-73.98694809910083 40.75603526927576)"
289356153,2024-07-01,101,"ASSAULT 3",344,"ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","Q",109,0,"25-44","M","BLACK HISPANIC",1038966,215289,40.757426,-73.802497,"POINT (-73.802497 40.757426)"
289449072,2024-07-02,397,"ROBBERY,OPEN AREA UNCLASSIFIED",105,"ROBBERY","PL 1600500","F","B",47,0,"25-44","F","BLACK",1026486,262591,40.887325,-73.847247,"POINT (-73.847247 40.887325)"
289416639,2024-07-02,764,"BAIL JUMPING 1 & 2",126,"MISCELLANEOUS PENAL LAW","PL 2155700","F","K",84,73,"45-64","M","BLACK",987801,192258,40.694381,-73.987194,"POINT (-73.987194 40.694381)"
289446257,2024-07-02,339,"LARCENY,PETIT FROM OPEN AREAS,",341,"PETIT LARCENY","PL 1552500","M","K",84,0,"18-24","M","BLACK",988174,190975,40.690859,-73.985848,"POINT (-73.985848 40.690859)"
289449113,2024-07-02,339,"LARCENY,PETIT FROM OPEN AREAS,",341,"PETIT LARCENY","PL 1552500","M","Q",103,0,"25-44","F","WHITE HISPANIC",1040435,195998,40.704469,-73.797355,"POINT (-73.797355 40.704469)"
289455654,2024-07-02,244,"BURGLARY,UNCLASSIFIED,UNKNOWN",107,"BURGLARY","PL 1402501","F","Q",110,0,"25-44","M","WHITE HISPANIC",1020232,210719,40.744981,-73.870144,"POINT (-73.870144 40.744981)"
289424686,2024-07-02,113,"MENACING,UNCLASSIFIED",344,"ASSAULT 3 & RELATED OFFENSES","PL 1201401","M","M",13,0,"65+","M","BLACK",989542,208109,40.737886145976,-73.9809038037178,"POINT (-73.98090380371781 40.73788614597604)"
289416658,2024-07-02,101,"ASSAULT 3",344,"ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","Q",102,0,"25-44","F","BLACK",1035657,194182,40.6995121471898,-73.8146043395924,"POINT (-73.81460433959239 40.699512147189765)"
289469694,2024-07-02,439,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",109,"GRAND LARCENY","PL 1553001","F","K",63,0,"<18","M","BLACK",1005924,171025,40.6360741435178,-73.9219086280984,"POINT (-73.9219086280984 40.63607414351783)"
289373949,2024-07-01,397,"ROBBERY,OPEN AREA UNCLASSIFIED",105,"ROBBERY","PL 160102A","F","Q",110,0,"25-44","M","BLACK",1020232,210719,40.744981,-73.870144,"POINT (-73.870144 40.744981)"
289403838,2024-07-02,101,"ASSAULT 3",344,"ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","B",47,0,"18-24","M","BLACK",1029234,260845,40.882519,-73.83732,"POINT (-73.83732 40.882519)"
289455594,2024-07-02,397,"ROBBERY,OPEN AREA UNCLASSIFIED",105,"ROBBERY","PL 1600500","F","B",48,0,"25-44","M","BLACK",1011780,246837,40.844144,-73.900499,"POINT (-73.900499 40.844144)"
289377687,2024-07-01,109,"ASSAULT 2,1,UNCLASSIFIED",106,"FELONY ASSAULT","PL 1200501","F","Q",110,0,"25-44","M","WHITE HISPANIC",1018538,211977,40.7484379478851,-73.8762520218843,"POINT (-73.87625202188431 40.74843794788514)"
289432184,2024-07-02,705,"FORGERY,ETC.-MISD.",358,"OFFENSES INVOLVING FRAUD","PL 1702000","M","S",122,0,"25-44","F","WHITE",966060,158870,40.6027190464509,-74.0655057833242,"POINT (-74.0655057833242 40.60271904645086)"
289461058,2024-07-02,792,"CRIMINAL POSSESSION WEAPON",118,"DANGEROUS WEAPONS","PL 265031B","F","K",75,2,"<18","M","BLACK",1012448,182122,40.666515,-73.898355,"POINT (-73.898355 40.666515)"
289377671,2024-07-01,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",351,"CRIMINAL MISCHIEF & RELATED OF","PL 1450001","M","B",46,0,"25-44","F","UNKNOWN",1006748,247570,40.846169,-73.91868,"POINT (-73.91868 40.846169)"
289389370,2024-07-01,397,"ROBBERY,OPEN AREA UNCLASSIFIED",105,"ROBBERY","PL 1600500","F","K",75,0,"18-24","M","BLACK",1017119,183909,40.671404,-73.881509,"POINT (-73.881509 40.671404)"
289455632,2024-07-02,511,"CONTROLLED SUBSTANCE, POSSESSI",235,"DANGEROUS DRUGS","PL 2200300","M","M",33,0,"45-64","F","WHITE HISPANIC",1002521,246742,40.843908,-73.933964,"POINT (-73.933964 40.843908)"
289413218,2024-07-02,478,"THEFT OF SERVICES, UNCLASSIFIE",343,"OTHER OFFENSES RELATED TO THEFT","PL 1651502","M","M",13,0,"18-24","M","BLACK",988112,206263,40.732821,-73.986063,"POINT (-73.986063 40.732821)"
289455587,2024-07-02,397,"ROBBERY,OPEN AREA UNCLASSIFIED",105,"ROBBERY","PL 160102A","F","B",40,0,"25-44","M","WHITE HISPANIC",1006614,233501,40.8075538204493,-73.91921496573,"POINT (-73.91921496573 40.80755382044926)"
289441035,2024-07-02,109,"ASSAULT 2,1,UNCLASSIFIED",106,"FELONY ASSAULT","PL 1201001","F","K",69,0,"25-44","M","BLACK",1010576,175628,40.648698,-73.905128,"POINT (-73.905128 40.648698)"
289458618,2024-07-02,339,"LARCENY,PETIT FROM OPEN AREAS,",341,"PETIT LARCENY","PL 1552500","M","M",14,0,"25-44","M","BLACK",987220,212676,40.750423,-73.98928,"POINT (-73.98928 40.750423)"
289391129,2024-07-01,779,"PUBLIC ADMINISTRATION,UNCLASSI",126,"MISCELLANEOUS PENAL LAW","PL 215510B","F","Q",102,0,"45-64","F","ASIAN / PACIFIC ISLANDER",1032404,190239,40.688709,-73.826364,"POINT (-73.826364 40.688709)"
289452529,2024-07-02,503,"CONTROLLED SUBSTANCE,INTENT TO",117,"DANGEROUS DRUGS","PL 2201601","F","K",70,0,"45-64","M","BLACK",992551,173812,40.6437464892838,-73.9700880805254,"POINT (-73.97008808052543 40.64374648928376)"
289373842,2024-07-01,397,"ROBBERY,OPEN AREA UNCLASSIFIED",105,"ROBBERY","PL 1601503","F","B",40,0,"18-24","M","BLACK",1005040,234533,40.810391,-73.924895,"POINT (-73.924895 40.810391)"
289446261,2024-07-02,339,"LARCENY,PETIT FROM OPEN AREAS,",341,"PETIT LARCENY","PL 1552500","M","M",9,0,"18-24","F","WHITE HISPANIC",986930,206924,40.734637,-73.990328,"POINT (-73.990328 40.734637)"
289459419,2024-07-02,724,"FORGERY-ILLEGAL POSSESSION,VEH",126,"MISCELLANEOUS PENAL LAW","PL 1706501","F","B",47,0,"25-44","M","BLACK",1023166,259089,40.8777279020628,-73.8592760956483,"POINT (-73.85927609564827 40.87772790206282)"
289384138,2024-07-01,439,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",109,"GRAND LARCENY","PL 1553001","F","K",67,0,"45-64","M","BLACK",1003291,180090,40.660962,-73.931366,"POINT (-73.931366 40.660962)"
289455650,2024-07-02,339,"LARCENY,PETIT FROM OPEN AREAS,",341,"PETIT LARCENY","PL 1552500","M","M",14,0,"25-44","M","BLACK HISPANIC",987220,212676,40.750423,-73.98928,"POINT (-73.98928 40.750423)"
289395357,2024-07-01,397,"ROBBERY,OPEN AREA UNCLASSIFIED",105,"ROBBERY","PL 1600500","F","M",25,0,"18-24","M","BLACK",1001351,232462,40.804715,-73.938227,"POINT (-73.938227 40.804715)"
